iter	Logloss
710	0.002107052318
711	0.002103026002
712	0.002100430709
713	0.00209755475
714	0.002091501855
715	0.002088465259
716	0.002086534454
717	0.002082854541
718	0.002079301911
719	0.002074051299
720	0.00207171274
721	0.00206912472
722	0.00206563005
723	0.002061853177
724	0.002057601649
725	0.002054773334
726	0.002048442228
727	0.002046037672
728	0.002042399541
729	0.002039653367
730	0.002036934507
731	0.002033791032
732	0.002029643568
733	0.00202615807
734	0.002023851837
735	0.002020783025
736	0.002018293864
737	0.002014277283
738	0.002010900459
739	0.002008704534
740	0.002003767612
741	0.001999328949
742	0.001995118957
743	0.001990269522
744	0.001986157821
745	0.00198212441
746	0.001978431006
747	0.001973941361
748	0.001970626894
749	0.0019684057
750	0.001965762901
751	0.001961985712
752	0.001957936176
753	0.001954837065
754	0.001950812216
755	0.00194608419
756	0.001942412257
757	0.001938147552
758	0.001935762268
759	0.001932208819
760	0.001929363391
761	0.001927831309
762	0.001923663635
763	0.001920959308
764	0.001917357526
765	0.001915301393
766	0.001913084133
767	0.001911614904
768	0.001908379609
769	0.001906200215
770	0.001902833098
771	0.001900827963
772	0.001896032855
773	0.001893655699
774	0.001890481457
775	0.001884002818
776	0.001881343308
777	0.001877330738
778	0.001874159651
779	0.001871992344
780	0.001868812139
781	0.001865935207
782	0.001862963207
783	0.001861120439
784	0.001857415111
785	0.00185608693
786	0.001852482611
787	0.001850269633
788	0.001847676259
789	0.001844257666
790	0.001840403504
791	0.001837003301
792	0.001834334309
793	0.001831248024
794	0.001829154705
795	0.001826446803
796	0.001824344378
797	0.001822161793
798	0.001819562979
799	0.001815515208
800	0.001812966192
801	0.00180979588
802	0.001807523641
803	0.001802713748
804	0.00180054382
805	0.001797031866
806	0.001794196385
807	0.001791698246
808	0.001788940726
809	0.001786373088
810	0.001784401431
811	0.001782029268
812	0.001778978747
813	0.00177614443
814	0.001772989212
815	0.001771171805
816	0.001768968109
817	0.001767102429
818	0.001764919957
819	0.001761824335
820	0.001759867561
821	0.001756107198
822	0.001753056221
823	0.001750039083
824	0.001748075734
825	0.001743918768
826	0.001740583615
827	0.001737571745
828	0.001734743959
829	0.001732344323
830	0.001729666186
831	0.001726400965
832	0.001725340809
833	0.001723715243
834	0.001721936302
835	0.001718765941
836	0.001714771139
837	0.001709014082
838	0.001706168738
839	0.001703891383
840	0.001702277048
841	0.001699960679
842	0.001698278659
843	0.001695978109
844	0.001692901077
845	0.001691287536
846	0.001689261175
847	0.001687043557
848	0.001684501545
849	0.001682438725
850	0.001679570135
851	0.001677917778
852	0.001676035617
853	0.001673229937
854	0.001671800139
855	0.00166993868
856	0.00166693365
857	0.001665807463
858	0.001663977944
859	0.001662169917
860	0.001660731444
861	0.001658444199
862	0.001654906431
863	0.001652887129
864	0.001650445592
865	0.001646719772
866	0.001644908943
867	0.001643465601
868	0.001641492235
869	0.001638679218
870	0.001636337104
871	0.001633671522
872	0.001630884011
873	0.001627304617
874	0.001624438133
875	0.00162235632
876	0.001620441762
877	0.001617996834
878	0.001615367467
879	0.001612999103
880	0.001610302274
881	0.001607034863
882	0.001604208526
883	0.001602551568
884	0.001599377322
885	0.00159737935
886	0.001594871971
887	0.001592306307
888	0.001590034961
889	0.001587513583
890	0.00158587477
891	0.001583602945
892	0.001581724548
893	0.001578741563
894	0.001577037319
895	0.001573751726
896	0.001569927241
897	0.001567544014
898	0.001565563371
899	0.001564039237
900	0.001561835085
901	0.001558814997
902	0.001557280008
903	0.001554890341
904	0.001552551776
905	0.001550492765
906	0.001546828197
907	0.00154554565
908	0.001544217905
909	0.001542760974
910	0.001539161717
911	0.001536496419
912	0.001534187949
913	0.00153137391
914	0.001529546467
915	0.00152752315
916	0.001525021413
917	0.001522472234
918	0.001521190497
919	0.001518914919
920	0.001515332154
921	0.00151415447
922	0.001512398322
923	0.001510592266
924	0.001509434358
925	0.001508148511
926	0.001505469402
927	0.001502183131
928	0.001499618024
929	0.001497870246
930	0.001495340069
931	0.001493738384
932	0.001492691779
933	0.001491412295
934	0.001489238288
935	0.001486972104
936	0.001485725484
937	0.001484446185
938	0.001481989117
939	0.001479960644
940	0.001478445007
941	0.001476709938
942	0.001473791564
943	0.001471314486
944	0.001470021984
945	0.001466996534
946	0.001466131087
947	0.001463641811
948	0.00146105897
949	0.001459521724
950	0.001457728885
951	0.001455222339
952	0.001453571957
953	0.001450587188
954	0.001448977448
955	0.001447456342
956	0.001446327186
957	0.001444341918
958	0.001442286758
959	0.001440406466
960	0.001438662531
961	0.001437372565
962	0.00143535501
963	0.001434436709
964	0.001431982903
965	0.001430234221
966	0.001428612106
967	0.001426981945
968	0.001425943071
969	0.00142431063
970	0.001421994182
971	0.001420397453
972	0.001418699475
973	0.001417205762
974	0.001415721735
975	0.001412996223
976	0.001411372204
977	0.001409774632
978	0.001407806667
979	0.001406607263
980	0.001404511816
981	0.001402695648
982	0.001401634199
983	0.001398685439
984	0.001397228526
985	0.001396173112
986	0.00139467029
987	0.001394009417
988	0.001392164966
989	0.001390958354
990	0.00138942213
991	0.001388727807
992	0.001386828338
993	0.001385628067
994	0.001383230338
995	0.0013810404
996	0.001379697038
997	0.001378624966
998	0.001377180994
999	0.001375087222
